(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;(rect5) ;(rect6) ;(rect7) ;(rect8) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;rate; dist; rdcost ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
7.144407;7.134891;6.184149;6.173786;5.099866;5.075174;6.120297;6.111467;5.111988;5.111988;6.473891;6.459905;6.429719;6.424869;6.844815;6.834109;5.796058;5.786897;0.940983;0.000000;3.000000;3.000000;1.000000;3.000000;3.000000;7.955425;10.227345;15.083807;30;0;40;9;1
6.184149;6.173786;4.736198;4.691348;4.510859;4.477337;4.990433;4.990433;4.912655;4.912655;5.318120;5.278115;5.641907;5.641907;5.560682;5.552959;5.420535;5.411646;0.940983;0.000000;2.000000;2.000000;1.000000;3.000000;3.000000;11.490803;8.667164;14.068064;30;0;40;6;1
5.099866;5.075174;3.850147;3.828641;3.663562;3.637586;3.610918;3.610918;3.784190;3.761200;4.442651;4.406719;4.382027;4.369448;4.418840;4.406719;4.406719;4.382027;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;2.000000;8.212297;8.232440;13.125901;30;0;44;6;1
6.120297;6.111467;4.727388;4.718499;4.727388;4.718499;4.564348;4.477337;4.912655;4.905275;5.416101;5.402678;5.442418;5.438079;5.337538;5.298317;5.513429;5.513429;0.940983;1.000000;1.000000;2.000000;1.000000;3.000000;3.000000;8.357024;9.187788;14.058465;30;4;40;6;1
7.008505;6.992096;5.267858;5.267858;5.883322;5.860786;5.111988;5.087596;5.966147;5.937536;6.313548;6.306275;6.318968;6.291569;5.883322;5.877736;6.617403;6.591674;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.064636;10.121860;14.979385;30;8;32;9;1
5.267858;5.267858;3.737670;3.737670;3.931826;3.912023;4.158883;4.158883;3.761200;3.761200;4.521789;4.521789;4.634729;4.634729;4.624973;4.624973;4.532599;4.532599;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.238801;8.393216;13.281569;30;8;32;6;1
5.883322;5.860786;4.369448;4.248495;4.454347;4.442651;4.430817;4.394449;4.727388;4.634729;5.099866;5.043425;5.278115;5.278115;5.087596;5.087596;5.288267;5.236442;0.940983;1.000000;3.000000;3.000000;1.000000;2.000000;2.000000;8.297045;8.977273;13.850940;30;8;36;6;1
5.111988;5.087596;3.850147;3.850147;3.970292;3.951244;3.610918;3.610918;3.637586;3.583519;4.532599;4.510859;4.304065;4.276666;4.343805;4.330733;4.499810;4.454347;0.940983;1.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.238801;8.302266;13.194011;30;12;32;6;1
6.210600;6.196444;4.584968;4.543295;5.105946;5.099866;4.941642;4.941642;4.584968;4.574711;5.568345;5.552959;5.468060;5.459586;5.468060;5.451038;5.568345;5.560682;0.940983;1.000000;3.000000;3.000000;1.000000;3.000000;3.000000;11.149773;8.877522;14.081119;30;8;40;6;1
5.393628;5.375278;4.094345;4.094345;4.262680;4.262680;3.951244;3.891820;3.688879;3.688879;4.867535;4.859812;4.510859;4.477337;4.709530;4.682131;4.700480;4.691348;0.940983;1.000000;3.000000;3.000000;1.000000;2.000000;2.000000;8.248529;8.493105;13.378382;30;8;44;6;1
5.739793;5.733341;4.615120;4.574711;4.094345;4.094345;4.564348;4.564348;4.043051;4.043051;5.075174;5.049856;5.023880;5.023880;5.278115;5.267858;4.753590;4.753590;0.940983;1.000000;2.000000;2.000000;1.000000;3.000000;3.000000;8.248529;8.805825;13.682281;30;12;40;6;1
6.791222;6.790097;5.273000;5.273000;6.049734;6.049734;4.955827;4.955827;4.882802;4.882802;6.426488;6.424869;5.609472;5.609472;5.817111;5.817111;6.318968;6.318968;0.940983;0.000000;3.000000;3.000000;1.000000;4.000000;4.000000;7.954372;9.904337;14.762478;30;0;48;9;1
5.273000;5.273000;3.891820;3.891820;4.077538;4.077538;3.713572;3.713572;3.891820;3.806663;4.672829;4.672829;4.488636;4.488636;4.488636;4.488636;4.672829;4.663439;0.940983;0.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.211483;8.393216;13.280602;30;0;48;6;1
6.049734;6.049734;4.605170;4.584968;4.356709;4.356709;4.727388;4.727388;4.820282;4.820282;5.220356;5.204007;5.484797;5.484797;5.379897;5.379897;5.303305;5.298317;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;8.211483;9.060563;13.930890;30;0;52;6;1
4.955827;4.955827;3.688879;3.688879;3.332205;3.332205;3.610918;3.610918;3.688879;3.688879;4.204693;4.204693;4.330733;4.330733;4.330733;4.330733;4.204693;4.204693;0.940983;1.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.238801;8.206584;13.102230;30;4;48;6;1
7.468513;7.463937;5.908083;5.902633;6.082219;6.082219;5.774551;5.762052;6.440947;6.434546;6.690842;6.689599;6.854354;6.845880;6.535241;6.525030;6.969790;6.968851;0.940983;0.000000;3.000000;3.000000;1.000000;3.000000;3.000000;7.955425;10.506300;15.361685;30;0;56;9;1
5.908083;5.902633;4.875197;4.875197;4.189655;4.174387;4.430817;4.394449;4.499810;4.499810;5.278115;5.278115;5.153292;5.141664;5.365976;5.361292;5.043425;5.043425;0.940983;0.000000;2.000000;2.000000;1.000000;3.000000;3.000000;8.147867;8.914761;13.786631;30;0;56;6;1
6.082219;6.082219;4.532599;4.521789;4.941642;4.934474;4.718499;4.709530;4.564348;4.553877;5.446737;5.446737;5.332719;5.332719;5.318120;5.318120;5.459586;5.459586;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;8.211483;9.133999;14.003041;30;0;60;6;1
5.774551;5.762052;3.931826;3.891820;4.644391;4.644391;4.158883;4.143135;4.663439;4.663439;5.036952;5.017280;5.129899;5.123964;4.736198;4.709530;5.342334;5.337538;0.940983;1.000000;2.000000;2.000000;1.000000;3.000000;3.000000;8.297045;8.899594;13.774988;30;4;56;6;1
6.440947;6.434546;4.804021;4.795791;4.812184;4.787492;5.293305;5.288267;5.231109;5.231109;5.497168;5.480639;5.950643;5.950643;5.765191;5.758902;5.733341;5.726848;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;11.347874;9.024613;14.243623;30;4;60;6;1
6.763885;6.763885;4.948760;4.948760;5.181784;5.170484;4.983607;4.983607;6.001415;5.996452;5.762052;5.758902;6.308098;6.308098;5.655992;5.655992;6.364751;6.364751;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.064636;9.924907;14.783625;30;8;48;9;1
4.948760;4.948760;3.637586;3.637586;3.496508;3.496508;3.663562;3.663562;3.526361;3.526361;4.248495;4.248495;4.276666;4.276666;4.330733;4.330733;4.189655;4.189655;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.297792;8.270013;13.165486;30;8;48;6;1
5.181784;5.170484;3.850147;3.850147;3.891820;3.850147;3.465736;3.465736;4.077538;4.077538;4.553877;4.532599;4.430817;4.430817;4.356709;4.356709;4.615120;4.595120;0.940983;1.000000;3.000000;3.000000;1.000000;2.000000;2.000000;8.297792;8.421783;13.311252;30;8;52;6;1
4.983607;4.983607;3.737670;3.737670;3.367296;3.367296;3.637586;3.637586;3.688879;3.688879;4.248495;4.248495;4.343805;4.330733;4.369448;4.369448;4.219508;4.219508;0.940983;1.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.297792;8.197814;13.096465;30;12;48;6;1
7.788211;7.788211;6.432940;6.426488;6.413459;6.413459;6.313548;6.313548;6.447306;6.447306;7.115582;7.115582;7.074963;7.074963;7.067320;7.065613;7.122867;7.122867;0.940983;1.000000;2.000000;3.000000;1.000000;3.000000;3.000000;13.023842;10.242278;15.625700;30;8;56;9;1
6.432940;6.426488;5.153292;5.153292;5.023880;5.010635;5.087596;5.081404;4.927254;4.927254;5.786897;5.771441;5.693732;5.693732;5.811141;5.811141;5.666427;5.655992;0.940983;1.000000;2.000000;3.000000;1.000000;3.000000;3.000000;11.565964;8.975251;14.284295;30;8;56;6;1
6.413459;6.413459;4.997212;4.997212;5.017280;4.997212;5.105946;5.003946;5.043425;5.003946;5.697093;5.693732;5.796058;5.739793;5.723585;5.713733;5.720312;5.720312;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;11.612743;8.764210;14.175713;30;8;60;6;1
6.313548;6.313548;4.787492;4.787492;5.023880;5.003946;5.164786;5.164786;4.727388;4.700480;5.587249;5.583496;5.655992;5.652489;5.669881;5.669881;5.572154;5.572154;0.940983;1.000000;2.000000;1.000000;1.000000;3.000000;3.000000;11.818254;8.733755;14.253265;30;12;56;6;1
8.674197;8.672657;6.921658;6.914731;7.501082;7.499424;6.643790;6.638568;7.723562;7.719130;7.945555;7.945555;8.015657;8.011024;7.484931;7.478735;8.311399;8.311152;0.940983;1.000000;4.000000;4.000000;1.000000;4.000000;4.000000;7.944492;11.700707;16.553743;30;16;32;12;1
6.921658;6.914731;4.890349;4.867535;6.192362;6.190315;4.941642;4.941642;5.541264;5.525453;6.431331;6.423247;5.976351;5.971262;5.605802;5.598422;6.610696;6.602588;0.940983;1.000000;4.000000;4.000000;1.000000;4.000000;4.000000;8.064636;10.010412;14.868584;30;16;32;9;1
4.890349;4.867535;3.465736;3.433987;3.367296;3.367296;3.737670;3.737670;3.401197;3.401197;4.110874;4.043051;4.290460;4.290460;4.330733;4.330733;4.060443;4.060443;0.940983;1.000000;4.000000;4.000000;1.000000;4.000000;4.000000;8.238801;8.180040;13.076835;30;16;32;6;1
6.192362;6.190315;4.488636;4.488636;4.919981;4.897840;4.753590;4.753590;4.983607;4.983607;5.416101;5.407172;5.579730;5.579730;5.337538;5.337538;5.641907;5.638355;0.940983;1.000000;4.000000;4.000000;1.000000;2.000000;2.000000;11.214128;8.720787;13.995172;30;16;36;6;1
4.941642;4.941642;3.663562;3.637586;3.496508;3.496508;3.555348;3.526361;3.583519;3.583519;4.262680;4.248495;4.248495;4.248495;4.290460;4.290460;4.219508;4.219508;0.940983;1.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.297792;8.184514;13.083775;30;20;32;6;1
7.501082;7.499424;6.298949;6.280396;5.153292;5.141664;6.408529;6.408529;6.192362;6.186209;6.573680;6.572282;6.998509;6.996682;7.047517;7.043160;6.493754;6.493754;0.940983;1.000000;4.000000;4.000000;1.000000;3.000000;3.000000;12.407425;10.087849;15.305784;30;16;40;9;1
6.298949;6.280396;4.762174;4.682131;4.795791;4.787492;4.890349;4.859812;5.198497;5.187386;5.497168;5.476463;5.707110;5.693732;5.517453;5.468060;5.680172;5.676754;0.940983;1.000000;4.000000;4.000000;1.000000;3.000000;3.000000;11.379451;8.822470;14.119255;30;16;40;6;1
5.153292;5.141664;3.828641;3.737670;3.688879;3.688879;3.912023;3.912023;3.688879;3.688879;4.442651;4.406719;4.488636;4.488636;4.553877;4.521789;4.369448;4.369448;0.940983;1.000000;4.000000;4.000000;1.000000;1.000000;2.000000;8.296796;8.223895;13.121329;30;16;44;6;1
6.408529;6.408529;4.897840;4.897840;5.278115;5.273000;5.010635;5.010635;4.836282;4.836282;5.808143;5.808143;5.616771;5.616771;5.645447;5.645447;5.783825;5.783825;0.940983;1.000000;1.000000;2.000000;1.000000;3.000000;3.000000;11.446604;8.864040;14.170093;30;20;40;6;1
6.192362;6.186209;4.812184;4.795791;4.934474;4.927254;5.043425;5.023880;4.477337;4.442651;5.513429;5.513429;5.488938;5.463832;5.624018;5.624018;5.361292;5.337538;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;11.126528;8.686260;13.942667;30;20;44;6;1
6.643790;6.638568;4.897840;4.897840;5.247024;5.231109;4.997212;4.997212;5.700444;5.680172;5.777652;5.774551;6.100319;6.095825;5.638355;5.638355;6.190315;6.171700;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.064636;9.799071;14.658683;30;24;32;9;1
4.897840;4.897840;3.663562;3.663562;3.737670;3.737670;3.465736;3.465736;3.178054;3.178054;4.382027;4.382027;4.007333;4.007333;4.248495;4.248495;4.174387;4.174387;0.940983;1.000000;3.000000;3.000000;1.000000;4.000000;4.000000;8.297792;8.152774;13.053521;30;24;32;6;1
5.247024;5.231109;3.828641;3.761200;4.025352;4.025352;3.761200;3.737670;3.871201;3.871201;4.615120;4.584968;4.499810;4.499810;4.477337;4.430817;4.634729;4.634729;0.940983;1.000000;3.000000;3.000000;1.000000;2.000000;2.000000;8.297792;8.393216;13.283749;30;24;36;6;1
4.997212;4.997212;3.637586;3.637586;3.663562;3.663562;3.526361;3.496508;3.688879;3.688879;4.330733;4.330733;4.290460;4.290460;4.262680;4.248495;4.356709;4.356709;0.940983;1.000000;2.000000;2.000000;1.000000;4.000000;4.000000;8.297792;8.180040;13.079508;30;28;32;6;1
7.723562;7.719130;6.287858;6.284134;6.218600;6.206576;6.490724;6.483108;6.336826;6.336826;6.946014;6.938284;7.109062;7.106606;7.086738;7.080868;6.971669;6.968851;0.940983;1.000000;1.000000;3.000000;1.000000;3.000000;3.000000;12.747626;10.296103;15.556362;30;24;40;9;1
6.287858;6.284134;4.890349;4.890349;4.912655;4.905275;5.049856;5.049856;4.753590;4.744932;5.590987;5.587249;5.602119;5.602119;5.662961;5.662961;5.525453;5.513429;0.940983;1.000000;1.000000;3.000000;1.000000;3.000000;3.000000;8.986696;9.305014;14.188063;30;24;40;6;1
6.218600;6.206576;5.030438;5.023880;4.553877;4.553877;4.919981;4.852030;4.787492;4.787492;5.509388;5.501258;5.545177;5.529429;5.666427;5.634789;5.365976;5.365976;0.940983;1.000000;1.000000;3.000000;1.000000;1.000000;2.000000;10.858307;8.812992;13.954494;30;24;44;6;1
6.490724;6.483108;5.303305;5.298317;5.062595;5.056246;5.164786;5.159055;4.852030;4.844187;5.880533;5.874931;5.710427;5.703783;5.926926;5.921578;5.652489;5.641907;0.940983;1.000000;1.000000;2.000000;1.000000;3.000000;3.000000;11.742893;8.901775;14.310119;30;28;40;6;1
6.336826;6.336826;4.948760;4.941642;5.257495;5.257495;4.691348;4.691348;4.836282;4.820282;5.805135;5.802118;5.455321;5.451038;5.517453;5.517453;5.758902;5.758902;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.404795;8.864040;14.155032;30;28;44;6;1
7.174724;7.172425;5.755742;5.752573;5.117994;5.117994;5.823046;5.823046;6.190315;6.186209;6.177944;6.175867;6.715384;6.714170;6.481577;6.481577;6.483108;6.480044;0.940983;1.000000;3.000000;3.000000;1.000000;1.000000;3.000000;8.002025;10.209243;15.066003;30;16;48;9;1
5.755742;5.752573;4.718499;4.718499;4.025352;4.025352;4.564348;4.553877;4.043051;4.043051;5.111988;5.111988;5.017280;5.017280;5.327876;5.318120;4.718499;4.718499;0.940983;1.000000;3.000000;3.000000;1.000000;1.000000;3.000000;8.186464;8.774158;13.649882;30;16;48;6;1
5.117994;5.117994;3.713572;3.713572;3.737670;3.737670;3.988984;3.931826;3.367296;3.367296;4.406719;4.406719;4.454347;4.442651;4.584968;4.574711;4.248495;4.248495;0.940983;1.000000;3.000000;3.000000;1.000000;2.000000;2.000000;8.238801;8.278174;13.170868;30;16;52;6;1
5.823046;5.823046;4.634729;4.634729;4.060443;4.043051;4.682131;4.682131;4.248495;4.248495;5.075174;5.075174;5.187386;5.187386;5.356586;5.351858;4.844187;4.828314;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;3.000000;8.186464;8.897408;13.770413;30;20;48;6;1
6.315358;6.306275;4.812184;4.779123;4.969813;4.969813;4.867535;4.867535;4.941642;4.941642;5.579730;5.564520;5.666427;5.662961;5.529429;5.525453;5.624018;5.624018;0.940983;1.000000;2.000000;1.000000;1.000000;3.000000;3.000000;11.369529;8.975251;14.216619;30;16;56;6;1
6.383507;6.376727;4.990433;4.983607;4.941642;4.941642;4.762174;4.762174;5.153292;5.135798;5.655992;5.655992;5.713733;5.693732;5.631212;5.620401;5.746203;5.743003;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.680641;8.965079;14.321760;30;16;60;6;1
5.318120;5.313206;4.094345;4.077538;3.988984;3.988984;4.077538;4.060443;3.526361;3.496508;4.727388;4.727388;4.521789;4.488636;4.770685;4.770685;4.465908;4.442651;0.940983;1.000000;2.000000;1.000000;1.000000;3.000000;3.000000;8.248529;8.425297;13.312864;30;20;56;6;1
6.226537;6.226537;4.882802;4.867535;4.836282;4.820282;4.836282;4.828314;4.828314;4.820282;5.549076;5.529429;5.521461;5.513429;5.549076;5.549076;5.521461;5.521461;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;11.069837;8.946505;14.108217;30;20;60;6;1
6.280396;6.272877;5.087596;5.075174;4.744932;4.736198;4.905275;4.882802;4.812184;4.812184;5.620401;5.620401;5.549076;5.541264;5.703783;5.690360;5.459586;5.459586;0.940983;1.000000;3.000000;3.000000;1.000000;1.000000;2.000000;11.031238;8.829519;14.012712;30;24;48;6;1
5.908083;5.908083;4.564348;4.510859;4.442651;4.418840;4.465908;4.394449;4.605170;4.595120;5.176150;5.176150;5.257495;5.257495;5.225747;5.214936;5.214936;5.192957;0.940983;1.000000;3.000000;3.000000;1.000000;1.000000;2.000000;8.248529;8.873048;13.747933;30;24;52;6;1
6.255750;6.255750;5.003946;5.003946;4.736198;4.736198;4.828314;4.820282;4.912655;4.912655;5.568345;5.568345;5.560682;5.560682;5.609472;5.609472;5.517453;5.517453;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;10.909052;8.944420;14.066252;30;28;48;6;1
6.150603;6.148468;4.718499;4.718499;4.770685;4.727388;4.941642;4.941642;4.691348;4.682131;5.468060;5.424950;5.484797;5.484797;5.525453;5.525453;5.389072;5.389072;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;11.097622;8.691650;13.936776;30;28;52;6;1
4.948760;4.941642;3.688879;3.688879;3.433987;3.433987;3.526361;3.496508;3.663562;3.663562;4.248495;4.248495;4.276666;4.262680;4.290460;4.276666;4.234107;4.234107;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;8.297792;8.129470;13.031338;30;24;56;6;1
5.030438;5.010635;3.713572;3.637586;3.610918;3.583519;3.496508;3.496508;3.912023;3.912023;4.343805;4.290460;4.343805;4.343805;4.290460;4.262680;4.394449;4.394449;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;8.248529;8.228177;13.123322;30;24;60;6;1
6.115892;6.107023;4.369448;4.369448;4.836282;4.787492;4.852030;4.804021;4.744932;4.744932;5.337538;5.327876;5.505332;5.501258;5.327876;5.308268;5.480639;5.476463;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;10.762594;8.731174;13.869189;30;28;56;6;1
5.556828;5.545177;4.127134;4.127134;4.262680;4.262680;4.454347;4.454347;3.761200;3.688879;4.882802;4.882802;4.852030;4.828314;4.990433;4.983607;4.727388;4.709530;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;8.408494;8.707648;13.591214;30;28;60;6;1
6.504288;6.502790;5.062595;5.062595;5.056246;4.962845;5.123964;5.117994;5.198497;5.198497;5.749393;5.730100;5.872118;5.869297;5.783825;5.780744;5.840641;5.823046;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;11.763022;8.919052;14.328615;30;0;64;6;1
6.472346;6.464588;5.231109;5.225747;5.135798;5.135798;5.010635;4.969813;4.962845;4.941642;5.874931;5.874931;5.676754;5.645447;5.817111;5.796058;5.743003;5.743003;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.604857;8.906122;14.256164;30;0;68;6;1
6.289716;6.274762;4.672829;4.663439;5.105946;5.081404;4.890349;4.882802;4.919981;4.905275;5.602119;5.587249;5.594711;5.583496;5.476463;5.468060;5.707110;5.686975;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;11.508335;8.781555;14.142682;30;4;64;6;1
6.444131;6.419995;4.875197;4.875197;5.164786;5.147494;5.017280;4.948760;5.099866;5.093750;5.720312;5.710427;5.783825;5.743003;5.638355;5.609472;5.855072;5.834811;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;11.412719;9.088059;14.307505;30;4;68;6;1
6.373320;6.373320;4.919981;4.905275;4.882802;4.812184;4.897840;4.859812;5.087596;5.087596;5.645447;5.645447;5.720312;5.710427;5.627621;5.616771;5.733341;5.730100;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;11.584501;8.925454;14.260113;30;0;72;6;1
6.274762;6.270988;4.919981;4.919981;4.976734;4.976734;4.859812;4.859812;4.753590;4.753590;5.662961;5.652489;5.497168;5.497168;5.609472;5.602119;5.556828;5.556828;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;8.421123;9.307920;14.177597;30;0;76;6;1
6.546785;6.535241;4.912655;4.905275;5.141664;5.099866;5.273000;5.267858;5.313206;5.288267;5.730100;5.717028;5.966147;5.958425;5.777652;5.777652;5.921578;5.888878;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;11.831910;8.881975;14.338212;30;4;72;6;1
6.373320;6.373320;5.010635;5.010635;4.762174;4.762174;5.093750;5.093750;5.105946;5.099866;5.583496;5.583496;5.771441;5.771441;5.723585;5.723585;5.638355;5.638355;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;11.527400;8.908289;14.227840;30;4;76;6;1
6.375025;6.373320;4.795791;4.762174;5.176150;5.147494;5.123964;5.123964;4.934474;4.934474;5.693732;5.662961;5.723585;5.723585;5.655992;5.655992;5.710427;5.710427;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;11.235867;8.950663;14.158125;30;8;64;6;1
6.261492;6.259582;4.762174;4.672829;5.141664;5.068904;4.634729;4.634729;5.043425;5.023880;5.590987;5.564520;5.549076;5.545177;5.389072;5.361292;5.723585;5.723585;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.255320;8.981304;14.185435;30;8;68;6;1
6.376727;6.359574;5.010635;5.010635;5.030438;5.030438;4.912655;4.912655;5.056246;4.919981;5.739793;5.739793;5.676754;5.627621;5.680172;5.676754;5.703783;5.659482;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.537140;8.914761;14.235536;30;12;64;6;1
6.331502;6.278522;5.247024;5.099866;4.852030;4.836282;4.779123;4.779123;4.867535;4.762174;5.758902;5.686975;5.505332;5.472270;5.723585;5.673323;5.549076;5.497168;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;11.410892;8.908289;14.185893;30;12;68;6;1
6.448889;6.439351;4.983607;4.983607;5.164786;5.141664;5.056246;5.056246;5.129899;5.056246;5.758902;5.749393;5.755742;5.746203;5.710427;5.710427;5.802118;5.774551;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.839535;8.801018;14.298401;30;8;72;6;1
6.297109;6.267200;5.164786;5.111988;4.727388;4.709530;5.017280;5.017280;4.605170;4.574711;5.638355;5.602119;5.572154;5.549076;5.783825;5.765191;5.416101;5.375278;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;11.607317;8.808220;14.198837;30;8;76;6;1
6.249975;6.224558;5.010635;5.003946;4.875197;4.844187;4.820282;4.812184;4.753590;4.682131;5.634789;5.616771;5.476463;5.442418;5.609472;5.598422;5.505332;5.459586;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;8.349721;9.388738;14.255936;30;12;72;6;1
6.470799;6.448889;5.170484;5.170484;4.990433;4.804021;5.003946;4.969813;5.176150;5.176150;5.774551;5.720312;5.783825;5.780744;5.780744;5.768321;5.777652;5.746203;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.687744;8.948586;14.314685;30;12;76;6;1
